campaign_id,campaign_name,channel,date,month,quarter,customer_segment,device_type,region,gender,impressions,clicks,conversions,spend,revenue,ctr,cvr,roi,cpa,roas,bounce_rate,avg_time_on_site_s,avg_pages_per_visit,budget_allocated
C8628,Email_Newsletter,Email,2024-11-06,November,Q4,Young Adults (18-24),Desktop,Central,Female,1264,291,24,29.71,6628.36,23.04,8.56,22210.2,1.24,223.1,51.0,477.8,6.0,31.36
C5102,Email_Newsletter,Email,2024-11-06,November,Q4,Seniors (45+),Desktop,West,Non-binary,3150,586,51,59.31,18784.34,18.62,8.72,31571.46,1.16,316.71,20.0,125.1,8.3,85.82
C1515,Email_Newsletter,Email,2024-11-06,November,Q4,Millennials (25-34),Tablet,Central,Non-binary,14860,3284,336,348.18,117421.45,22.1,10.26,33624.35,1.04,337.24,46.0,505.9,2.6,375.89
C1570,Retargeting_Display,Display,2024-11-06,November,Q4,Gen X (35-44),Desktop,North,Non-binary,14930,5512,1094,3363.82,381296.9,36.92,19.85,11235.23,3.07,113.35,37.0,328.5,5.4,3959.06
C2228,Email_Newsletter,Email,2024-11-06,November,Q4,Seniors (45+),Mobile,South,Non-binary,746,131,4,15.02,901.22,17.64,3.44,5900.13,3.75,60.0,31.0,301.9,8.8,15.18
C8938,Email_Newsletter,Email,2024-11-06,November,Q4,Gen X (35-44),Tablet,West,Male,5413,1263,43,118.41,4005.0,23.34,3.47,3282.32,2.75,33.82,64.0,35.3,3.8,128.74
C9636,Email_Newsletter,Email,2024-11-06,November,Q4,Millennials (25-34),Desktop,North,Female,500,72,8,7.04,3115.26,14.58,11.39,44150.85,0.88,442.51,68.0,294.2,9.5,9.94
C8242,Google_Search_Ads,Search,2024-11-06,November,Q4,Gen X (35-44),Desktop,West,Female,6787,1978,66,3168.91,5161.89,29.15,3.38,62.89,48.01,1.63,60.0,313.0,4.9,4324.78
C9691,Retargeting_Display,Display,2024-11-06,November,Q4,Millennials (25-34),Mobile,East,Female,6210,2406,185,1437.61,70116.72,38.76,7.72,4777.31,7.77,48.77,56.0,195.5,2.6,1739.54
C9258,Influencer_Marketing,Influencer,2024-11-07,November,Q4,Gen X (35-44),Mobile,Central,Male,5201,1424,36,2764.95,9927.22,27.39,2.6,259.04,76.8,3.59,20.0,516.4,1.7,4010.08
C4272,YouTube_Video_Ads,Video,2024-11-07,November,Q4,Young Adults (18-24),Mobile,West,Male,22538,1319,110,469.95,43131.37,5.85,8.36,9077.86,4.27,91.78,73.0,123.3,3.7,493.48
C7232,Retargeting_Display,Display,2024-11-07,November,Q4,Millennials (25-34),Desktop,West,Male,5436,2203,270,1402.19,88410.47,40.54,12.28,6205.17,5.19,63.05,55.0,117.0,7.4,1877.07
C6536,Email_Newsletter,Email,2024-11-07,November,Q4,Millennials (25-34),Desktop,East,Male,4056,806,66,78.51,22481.94,19.88,8.26,28535.77,1.19,286.36,44.0,126.4,9.6,88.96
C1669,Influencer_Marketing,Influencer,2024-11-07,November,Q4,Young Adults (18-24),Desktop,East,Female,13746,4588,206,10498.17,50283.83,33.38,4.5,378.98,50.96,4.79,72.0,493.6,7.0,12332.02
C2137,Retargeting_Display,Display,2024-11-07,November,Q4,Gen X (35-44),Desktop,Central,Non-binary,5884,2247,275,1271.84,98462.73,38.2,12.26,7641.75,4.62,77.42,34.0,231.5,2.3,1764.93
C1202,LinkedIn_B2B,Social,2024-11-07,November,Q4,Gen X (35-44),Tablet,East,Non-binary,7429,671,45,2110.79,5873.36,9.04,6.8,178.25,46.91,2.78,24.0,554.3,5.8,2529.51
C8328,Influencer_Marketing,Influencer,2024-11-07,November,Q4,Seniors (45+),Tablet,Central,Non-binary,23555,5012,331,9734.29,126557.95,21.28,6.61,1200.13,29.41,13.0,55.0,237.0,7.5,13816.63
C1266,Google_Search_Ads,Search,2024-11-07,November,Q4,Young Adults (18-24),Tablet,Central,Male,11102,3568,279,6100.56,45093.42,32.14,7.82,639.17,21.87,7.39,25.0,533.1,7.2,8002.05
C1693,LinkedIn_B2B,Social,2024-11-07,November,Q4,Millennials (25-34),Tablet,Central,Non-binary,1472,250,20,897.34,2504.1,17.03,8.16,179.06,44.87,2.79,69.0,596.2,1.8,1284.21
C5466,Email_Newsletter,Email,2024-11-08,November,Q4,Young Adults (18-24),Tablet,East,Female,28798,7727,784,876.0,160741.95,26.83,10.16,18249.54,1.12,183.5,53.0,301.5,9.4,909.33
C2669,Email_Newsletter,Email,2024-11-08,November,Q4,Seniors (45+),Desktop,North,Male,3241,582,75,53.07,14322.28,17.97,13.03,26887.53,0.71,269.88,24.0,426.4,3.3,61.33
C5668,Influencer_Marketing,Influencer,2024-11-08,November,Q4,Gen X (35-44),Tablet,South,Female,3530,1073,6,1827.64,316.09,30.41,0.63,-82.71,304.61,0.17,32.0,50.9,2.0,2137.3
C2908,LinkedIn_B2B,Social,2024-11-08,November,Q4,Gen X (35-44),Desktop,Central,Female,6320,1078,135,3576.36,38138.25,17.06,12.61,966.4,26.49,10.66,62.0,367.7,3.2,3576.8
C7607,Email_Newsletter,Email,2024-11-08,November,Q4,Millennials (25-34),Desktop,Central,Non-binary,9452,2318,153,244.08,32892.35,24.53,6.61,13376.05,1.6,134.76,70.0,253.3,3.1,324.8
C7585,Facebook_Social,Social,2024-11-08,November,Q4,Seniors (45+),Mobile,East,Female,1107,138,12,109.64,3887.86,12.49,8.8,3446.02,9.14,35.46,44.0,31.3,4.7,137.95
C8126,Facebook_Social,Social,2024-11-08,November,Q4,Millennials (25-34),Desktop,South,Female,11089,2319,152,2379.61,51594.55,20.92,6.6,2068.19,15.66,21.68,62.0,93.5,8.5,2680.86
C7683,LinkedIn_B2B,Social,2024-11-08,November,Q4,Young Adults (18-24),Desktop,North,Non-binary,20965,3030,228,9435.29,80127.77,14.45,7.53,749.23,41.38,8.49,49.0,41.3,9.4,11666.87
C5592,LinkedIn_B2B,Social,2024-11-08,November,Q4,Young Adults (18-24),Mobile,South,Non-binary,2906,399,19,1281.82,4219.92,13.76,4.82,229.21,67.46,3.29,29.0,413.6,4.3,1488.9
C7290,Influencer_Marketing,Influencer,2024-11-08,November,Q4,Gen X (35-44),Mobile,North,Female,51827,14992,1139,28950.68,58364.81,28.93,7.6,101.6,25.42,2.02,54.0,47.0,5.5,40592.24
C4660,YouTube_Video_Ads,Video,2024-11-08,November,Q4,Seniors (45+),Mobile,South,Non-binary,6987,1005,69,392.96,6428.99,14.39,6.91,1536.04,5.7,16.36,70.0,187.3,3.0,553.28
C7172,Retargeting_Display,Display,2024-11-08,November,Q4,Seniors (45+),Tablet,North,Male,20331,8320,1209,4570.98,450781.16,40.93,14.54,9761.81,3.78,98.62,21.0,255.0,8.1,6486.43
C5549,Retargeting_Display,Display,2024-11-08,November,Q4,Seniors (45+),Mobile,West,Non-binary,5877,2581,435,1569.03,44527.04,43.92,16.89,2737.87,3.61,28.38,63.0,205.5,3.0,1938.19
C1366,YouTube_Video_Ads,Video,2024-11-08,November,Q4,Seniors (45+),Mobile,West,Non-binary,816,116,5,42.55,309.26,14.25,5.1,626.82,8.51,7.27,36.0,51.7,2.3,56.08
C3916,Google_Search_Ads,Search,2024-11-08,November,Q4,Young Adults (18-24),Tablet,East,Male,11051,2875,390,5947.25,74905.46,26.02,13.59,1159.5,15.25,12.59,32.0,388.4,3.2,7416.48
C9802,Retargeting_Display,Display,2024-11-08,November,Q4,Gen X (35-44),Desktop,Central,Male,547,212,39,145.91,10565.11,38.79,18.58,7140.84,3.74,72.41,64.0,38.3,8.9,215.51
C2047,Retargeting_Display,Display,2024-11-08,November,Q4,Seniors (45+),Desktop,South,Non-binary,3428,1303,179,769.39,11544.88,38.02,13.78,1400.52,4.3,15.01,46.0,559.5,1.1,909.78
C2008,Facebook_Social,Social,2024-11-08,November,Q4,Gen X (35-44),Desktop,South,Female,10696,1942,60,1522.18,7691.5,18.16,3.12,405.3,25.37,5.05,44.0,300.1,6.1,2059.22
C1475,Influencer_Marketing,Influencer,2024-11-08,November,Q4,Seniors (45+),Desktop,East,Male,4088,1172,51,2426.84,5652.95,28.67,4.43,132.93,47.59,2.33,24.0,273.2,3.0,2865.15
C4222,YouTube_Video_Ads,Video,2024-11-09,November,Q4,Seniors (45+),Tablet,Central,Non-binary,14823,1972,54,744.35,16256.62,13.31,2.76,2084.0,13.78,21.84,31.0,292.2,3.4,912.4
C8088,LinkedIn_B2B,Social,2024-11-09,November,Q4,Millennials (25-34),Tablet,South,Male,4135,559,62,1715.86,23682.81,13.54,11.23,1280.23,27.68,13.8,67.0,504.1,8.8,1784.54
C7364,Retargeting_Display,Display,2024-11-09,November,Q4,Millennials (25-34),Mobile,West,Male,1652,708,91,389.47,35417.16,42.87,12.99,8993.68,4.28,90.94,55.0,424.7,3.0,563.31
C5575,Email_Newsletter,Email,2024-11-09,November,Q4,Young Adults (18-24),Desktop,Central,Male,54129,12137,856,1385.68,132159.8,22.42,7.05,9437.54,1.62,95.38,34.0,306.8,5.9,1916.6
C7316,Influencer_Marketing,Influencer,2024-11-09,November,Q4,Millennials (25-34),Mobile,West,Female,23747,8842,238,17209.43,22200.85,37.24,2.7,29.0,72.31,1.29,69.0,561.2,5.5,17366.96
C5454,Google_Search_Ads,Search,2024-11-09,November,Q4,Seniors (45+),Tablet,South,Non-binary,4608,1543,155,2913.83,43868.8,33.5,10.11,1405.54,18.8,15.06,36.0,292.3,2.7,3220.32
C2320,LinkedIn_B2B,Social,2024-11-09,November,Q4,Young Adults (18-24),Desktop,Central,Non-binary,4091,290,31,1163.67,11880.54,7.1,10.88,920.95,37.54,10.21,51.0,428.4,8.2,1583.17
C2996,LinkedIn_B2B,Social,2024-11-09,November,Q4,Gen X (35-44),Tablet,Central,Female,46126,6196,473,22627.01,173794.91,13.43,7.65,668.09,47.84,7.68,51.0,485.9,9.8,30609.46
C9530,Email_Newsletter,Email,2024-11-09,November,Q4,Seniors (45+),Desktop,West,Non-binary,12506,2385,255,262.27,35474.48,19.07,10.7,13425.94,1.03,135.26,31.0,112.8,2.8,297.31
C5466,Retargeting_Display,Display,2024-11-09,November,Q4,Seniors (45+),Desktop,West,Female,5821,2180,485,1236.66,164528.03,37.47,22.27,13204.23,2.55,133.04,56.0,462.9,4.7,1819.37
C9849,Facebook_Social,Social,2024-11-09,November,Q4,Seniors (45+),Mobile,North,Non-binary,14862,3829,154,3554.38,9125.11,25.77,4.04,156.73,23.08,2.57,48.0,374.4,7.6,5316.17
C6798,LinkedIn_B2B,Social,2024-11-09,November,Q4,Seniors (45+),Tablet,West,Male,1145,205,16,795.98,1801.13,17.94,7.92,126.28,49.75,2.26,69.0,116.4,1.9,1055.84
C5314,Retargeting_Display,Display,2024-11-09,November,Q4,Young Adults (18-24),Desktop,East,Female,3594,1507,318,836.21,66027.44,41.95,21.14,7796.04,2.63,78.96,32.0,315.2,7.5,851.53
C3193,Retargeting_Display,Display,2024-11-09,November,Q4,Gen X (35-44),Tablet,West,Female,54012,21385,2373,11261.25,861681.78,39.59,11.1,7551.74,4.75,76.52,26.0,381.4,4.1,15789.81
C9272,Email_Newsletter,Email,2024-11-09,November,Q4,Seniors (45+),Mobile,North,Male,6137,2015,209,183.1,34548.02,32.83,10.41,18768.39,0.88,188.68,44.0,578.4,4.3,217.99
C6846,Retargeting_Display,Display,2024-11-10,November,Q4,Gen X (35-44),Mobile,Central,Non-binary,2104,1043,132,614.11,19386.04,49.62,12.68,3056.77,4.65,31.57,51.0,227.8,9.4,897.41
C5464,Influencer_Marketing,Influencer,2024-11-10,November,Q4,Seniors (45+),Tablet,North,Female,2837,1039,62,1940.49,10488.7,36.63,6.04,440.52,31.3,5.41,71.0,45.0,5.8,2265.42
C9341,Facebook_Social,Social,2024-11-10,November,Q4,Millennials (25-34),Tablet,Central,Female,4096,629,10,599.35,2408.3,15.37,1.62,301.82,59.94,4.02,21.0,454.1,2.7,846.55
C7779,Influencer_Marketing,Influencer,2024-11-10,November,Q4,Seniors (45+),Desktop,West,Non-binary,6600,2033,57,4478.72,20663.09,30.8,2.84,361.36,78.57,4.61,36.0,421.3,1.7,5395.9
C6780,Instagram_Stories,Social,2024-11-10,November,Q4,Millennials (25-34),Desktop,West,Male,7963,1887,222,1944.46,81036.46,23.71,11.8,4067.56,8.76,41.68,26.0,574.9,3.8,2808.19
C7790,LinkedIn_B2B,Social,2024-11-10,November,Q4,Millennials (25-34),Mobile,East,Male,3555,339,39,1263.01,7939.21,9.56,11.68,528.59,32.38,6.29,55.0,208.2,8.5,1288.63
C5306,YouTube_Video_Ads,Video,2024-11-10,November,Q4,Seniors (45+),Desktop,South,Female,7497,657,8,278.57,3163.1,8.77,1.25,1035.48,34.82,11.35,65.0,345.6,1.8,329.32
C3633,YouTube_Video_Ads,Video,2024-11-10,November,Q4,Millennials (25-34),Desktop,West,Non-binary,26252,5225,244,2082.8,76537.71,19.91,4.69,3574.75,8.54,36.75,30.0,177.2,5.9,2584.48
C1259,Influencer_Marketing,Influencer,2024-11-10,November,Q4,Seniors (45+),Tablet,South,Non-binary,1251,308,3,627.71,837.08,24.66,1.12,33.35,209.24,1.33,27.0,105.1,1.3,866.52
C2579,YouTube_Video_Ads,Video,2024-11-10,November,Q4,Millennials (25-34),Desktop,Central,Female,3384,199,5,85.68,1019.02,5.9,2.71,1089.33,17.14,11.89,63.0,586.5,3.2,122.62
C9348,Retargeting_Display,Display,2024-11-10,November,Q4,Millennials (25-34),Tablet,South,Female,5439,2563,428,1645.18,40135.67,47.13,16.72,2339.59,3.84,24.4,35.0,156.1,4.4,2273.18
C4507,Facebook_Social,Social,2024-11-10,November,Q4,Millennials (25-34),Mobile,Central,Non-binary,9942,1868,64,1503.29,8850.88,18.8,3.47,488.77,23.49,5.89,45.0,92.3,9.9,1627.59
C1285,Instagram_Stories,Social,2024-11-11,November,Q4,Millennials (25-34),Desktop,South,Non-binary,42996,10069,412,11089.13,160070.74,23.42,4.1,1343.49,26.92,14.43,56.0,545.8,2.6,13768.46
C7850,Facebook_Social,Social,2024-11-11,November,Q4,Young Adults (18-24),Mobile,East,Female,12415,1458,113,1242.0,39190.06,11.75,7.81,3055.4,10.99,31.55,60.0,84.4,4.9,1260.11
C2765,Google_Search_Ads,Search,2024-11-11,November,Q4,Gen X (35-44),Desktop,Central,Non-binary,8931,3012,428,4710.85,111369.39,33.73,14.21,2264.1,11.01,23.64,27.0,484.1,6.8,6771.2
C4129,Retargeting_Display,Display,2024-11-11,November,Q4,Gen X (35-44),Tablet,West,Male,2489,1034,191,633.12,16813.17,41.58,18.52,2555.61,3.31,26.56,41.0,168.3,5.7,900.09
C4270,YouTube_Video_Ads,Video,2024-11-11,November,Q4,Millennials (25-34),Mobile,West,Male,4896,592,13,257.36,1414.87,12.11,2.23,449.76,19.8,5.5,39.0,463.9,9.6,305.16
C7686,Influencer_Marketing,Influencer,2024-11-11,November,Q4,Millennials (25-34),Desktop,North,Female,3899,1133,58,2582.67,11679.71,29.07,5.17,352.23,44.53,4.52,37.0,318.5,5.0,2719.12
C7096,Google_Search_Ads,Search,2024-11-11,November,Q4,Young Adults (18-24),Tablet,West,Female,18635,7657,838,13818.47,123353.53,41.09,10.95,792.67,16.49,8.93,37.0,157.6,2.3,15093.16
C2595,YouTube_Video_Ads,Video,2024-11-11,November,Q4,Seniors (45+),Mobile,East,Male,24557,3616,187,1590.99,55208.47,14.73,5.19,3370.07,8.51,34.7,25.0,464.4,2.6,1779.21
C9844,YouTube_Video_Ads,Video,2024-11-11,November,Q4,Gen X (35-44),Mobile,East,Non-binary,29325,7034,312,2639.7,33235.4,23.99,4.44,1159.06,8.46,12.59,67.0,292.0,6.9,3385.6
C7024,Influencer_Marketing,Influencer,2024-11-11,November,Q4,Millennials (25-34),Mobile,West,Male,3577,955,64,1825.47,13442.64,26.7,6.8,636.39,28.52,7.36,28.0,260.8,1.9,2312.0
C7289,YouTube_Video_Ads,Video,2024-11-11,November,Q4,Millennials (25-34),Mobile,South,Male,13784,1682,63,728.69,19411.36,12.21,3.75,2563.87,11.57,26.64,69.0,146.7,8.7,838.37
C5869,Retargeting_Display,Display,2024-11-11,November,Q4,Millennials (25-34),Desktop,Central,Female,11042,4951,780,3198.59,118007.19,44.84,15.77,3589.35,4.1,36.89,30.0,494.0,4.0,4553.88
C8245,LinkedIn_B2B,Social,2024-11-11,November,Q4,Young Adults (18-24),Desktop,South,Female,4994,720,84,2884.89,22929.2,14.42,11.73,694.8,34.34,7.95,29.0,546.3,5.6,3106.66
C6570,Email_Newsletter,Email,2024-11-11,November,Q4,Seniors (45+),Tablet,South,Male,6904,1187,121,107.57,39943.49,17.21,10.22,37032.56,0.89,371.33,43.0,552.5,1.4,150.72
C1511,Google_Search_Ads,Search,2024-11-11,November,Q4,Young Adults (18-24),Mobile,West,Female,4664,2079,211,3380.39,78990.95,44.59,10.15,2236.74,16.02,23.37,62.0,442.7,1.4,4263.86
C5493,YouTube_Video_Ads,Video,2024-11-11,November,Q4,Gen X (35-44),Tablet,West,Male,12941,2213,143,769.89,45359.06,17.11,6.47,5791.63,5.38,58.92,63.0,412.9,3.6,958.39
C8424,YouTube_Video_Ads,Video,2024-11-11,November,Q4,Millennials (25-34),Desktop,East,Female,16806,2852,135,985.96,24963.48,16.97,4.76,2431.9,7.3,25.32,29.0,426.4,2.0,1313.7
C8542,Retargeting_Display,Display,2024-11-11,November,Q4,Seniors (45+),Mobile,East,Male,3990,1161,172,675.67,30320.57,29.1,14.83,4387.48,3.93,44.87,65.0,287.7,5.7,1007.58
C4706,LinkedIn_B2B,Social,2024-11-12,November,Q4,Gen X (35-44),Desktop,North,Male,57948,9531,942,35255.96,308200.18,16.45,9.89,774.18,37.43,8.74,36.0,194.6,8.8,46094.75
C8388,Facebook_Social,Social,2024-11-12,November,Q4,Young Adults (18-24),Desktop,East,Male,25517,5459,211,4205.93,60085.63,21.4,3.87,1328.59,19.93,14.29,46.0,227.7,8.8,6002.43
C1815,LinkedIn_B2B,Social,2024-11-12,November,Q4,Young Adults (18-24),Mobile,South,Male,9595,494,49,1604.15,9818.61,5.16,9.97,512.08,32.74,6.12,68.0,509.9,2.7,2247.93
C1812,Retargeting_Display,Display,2024-11-12,November,Q4,Millennials (25-34),Mobile,South,Male,753,277,42,164.44,11059.09,36.82,15.52,6625.3,3.92,67.25,43.0,40.9,9.9,194.62
C3115,Retargeting_Display,Display,2024-11-12,November,Q4,Seniors (45+),Tablet,South,Male,12591,6203,975,4023.03,227463.31,49.27,15.72,5554.03,4.13,56.54,32.0,558.2,8.0,4567.52
C8079,Influencer_Marketing,Influencer,2024-11-12,November,Q4,Millennials (25-34),Desktop,South,Male,1299,366,19,636.79,4619.66,28.19,5.37,625.46,33.52,7.25,26.0,42.7,2.5,816.64
C6618,Instagram_Stories,Social,2024-11-12,November,Q4,Seniors (45+),Mobile,North,Non-binary,5649,1826,187,1834.27,64127.65,32.33,10.28,3396.09,9.81,34.96,36.0,136.4,4.7,2504.29
C1669,Email_Newsletter,Email,2024-11-12,November,Q4,Young Adults (18-24),Desktop,East,Female,13807,2880,149,318.06,26623.37,20.86,5.18,8270.55,2.13,83.71,53.0,317.2,6.8,472.78
C1988,Influencer_Marketing,Influencer,2024-11-12,November,Q4,Millennials (25-34),Mobile,East,Male,6403,1862,113,3433.67,26078.31,29.08,6.11,659.49,30.39,7.59,48.0,159.1,7.3,3484.55
C1917,Influencer_Marketing,Influencer,2024-11-12,November,Q4,Millennials (25-34),Tablet,South,Female,12284,3478,225,7546.01,70009.35,28.31,6.49,827.77,33.54,9.28,23.0,538.7,3.0,9633.96
C7750,Retargeting_Display,Display,2024-11-12,November,Q4,Gen X (35-44),Tablet,West,Male,16908,7639,1202,4793.93,397008.87,45.18,15.75,8181.49,3.99,82.81,69.0,458.0,7.5,7106.39
C7493,Influencer_Marketing,Influencer,2024-11-12,November,Q4,Gen X (35-44),Mobile,West,Non-binary,11006,3463,156,7043.93,46541.98,31.47,4.52,560.74,45.15,6.61,37.0,83.2,3.8,9759.47
C2928,YouTube_Video_Ads,Video,2024-11-12,November,Q4,Millennials (25-34),Desktop,North,Non-binary,5650,424,19,145.02,6998.6,7.52,4.66,4725.96,7.63,48.26,35.0,497.2,10.0,160.35
C4714,Email_Newsletter,Email,2024-11-12,November,Q4,Young Adults (18-24),Desktop,West,Male,4492,847,22,96.07,4671.76,18.86,2.7,4762.87,4.37,48.63,23.0,445.7,4.0,127.46
C8284,Facebook_Social,Social,2024-11-13,November,Q4,Gen X (35-44),Desktop,West,Female,3405,516,58,471.67,14220.52,15.16,11.4,2914.93,8.13,30.15,35.0,301.3,5.2,563.27
C4945,Facebook_Social,Social,2024-11-13,November,Q4,Millennials (25-34),Mobile,Central,Female,151403,32997,2258,27411.94,845535.4,21.79,6.84,2984.55,12.14,30.85,23.0,562.6,4.2,28802.01
C3419,Facebook_Social,Social,2024-11-13,November,Q4,Young Adults (18-24),Mobile,North,Male,46100,7571,399,7411.19,137063.53,16.42,5.28,1749.41,18.57,18.49,56.0,160.2,3.5,8577.86
C6495,Google_Search_Ads,Search,2024-11-13,November,Q4,Gen X (35-44),Tablet,East,Non-binary,11230,4092,808,7837.16,231784.37,36.45,19.76,2857.5,9.7,29.58,21.0,99.8,2.5,10798.34
C3110,Influencer_Marketing,Influencer,2024-11-13,November,Q4,Millennials (25-34),Mobile,West,Non-binary,12458,3545,53,6722.97,16900.06,28.46,1.5,151.38,126.85,2.51,30.0,247.6,1.3,9501.66
C7229,Email_Newsletter,Email,2024-11-13,November,Q4,Seniors (45+),Mobile,Central,Non-binary,14035,4262,340,410.92,36401.21,30.37,7.98,8758.47,1.21,88.58,63.0,448.6,4.5,416.1
C2166,Retargeting_Display,Display,2024-11-13,November,Q4,Young Adults (18-24),Tablet,Central,Non-binary,2201,891,120,593.89,43414.95,40.51,13.55,7210.27,4.95,73.1,45.0,291.8,1.7,793.07
C9833,Google_Search_Ads,Search,2024-11-13,November,Q4,Gen X (35-44),Desktop,East,Male,25627,8590,1168,16826.83,385363.52,33.52,13.61,2190.17,14.41,22.9,27.0,39.8,6.2,23469.04
C7224,Facebook_Social,Social,2024-11-13,November,Q4,Gen X (35-44),Mobile,West,Female,692,114,4,99.93,1146.15,16.56,3.65,1046.95,24.98,11.47,56.0,70.0,4.6,109.01
C2659,Retargeting_Display,Display,2024-11-13,November,Q4,Seniors (45+),Desktop,West,Non-binary,6473,2620,312,1792.39,104205.7,40.48,11.91,5713.78,5.74,58.14,26.0,99.4,6.4,2101.48
C5739,Influencer_Marketing,Influencer,2024-11-13,November,Q4,Seniors (45+),Mobile,North,Female,31198,10415,581,22689.01,150207.46,33.38,5.58,562.03,39.05,6.62,37.0,349.8,5.8,32030.68
C6965,Email_Newsletter,Email,2024-11-13,November,Q4,Seniors (45+),Tablet,South,Male,21682,5656,614,561.7,168725.58,26.09,10.86,29938.38,0.91,300.38,22.0,384.2,8.0,702.23
C9135,YouTube_Video_Ads,Video,2024-11-13,November,Q4,Seniors (45+),Desktop,South,Non-binary,21024,3106,48,1403.82,18167.99,14.78,1.57,1194.18,29.25,12.94,44.0,153.8,9.0,1901.07
C7677,Email_Newsletter,Email,2024-11-14,November,Q4,Seniors (45+),Tablet,Central,Male,2167,414,31,41.44,2265.16,19.11,7.72,5366.12,1.34,54.66,69.0,459.2,4.4,54.71
C7844,Google_Search_Ads,Search,2024-11-14,November,Q4,Gen X (35-44),Tablet,West,Male,14562,4729,609,7926.99,44698.48,32.48,12.9,463.88,13.02,5.64,20.0,120.2,8.9,8877.73
C9366,Influencer_Marketing,Influencer,2024-11-14,November,Q4,Young Adults (18-24),Desktop,East,Female,5665,1146,76,2185.07,23704.47,20.24,6.69,984.84,28.75,10.85,32.0,260.0,5.2,2367.0
C1970,Retargeting_Display,Display,2024-11-14,November,Q4,Seniors (45+),Mobile,North,Non-binary,2504,1044,114,586.1,20386.8,41.69,11.01,3378.38,5.14,34.78,71.0,512.9,8.7,755.38
C3336,LinkedIn_B2B,Social,2024-11-14,November,Q4,Gen X (35-44),Mobile,West,Non-binary,6943,592,60,2244.43,12852.27,8.53,10.19,472.63,37.41,5.73,23.0,55.7,2.4,3339.5
C8576,YouTube_Video_Ads,Video,2024-11-14,November,Q4,Millennials (25-34),Tablet,East,Female,9774,1557,73,533.21,20502.97,15.94,4.7,3745.2,7.3,38.45,36.0,189.2,3.0,752.55
C3612,YouTube_Video_Ads,Video,2024-11-14,November,Q4,Millennials (25-34),Desktop,West,Male,77055,5391,96,2269.81,19930.91,7.0,1.79,778.09,23.64,8.78,33.0,108.4,6.2,3093.24
C9443,LinkedIn_B2B,Social,2024-11-15,November,Q4,Millennials (25-34),Desktop,West,Female,16518,1546,198,5876.32,33388.28,9.36,12.87,468.18,29.68,5.68,65.0,104.5,2.6,6877.87
C4288,YouTube_Video_Ads,Video,2024-11-15,November,Q4,Gen X (35-44),Tablet,North,Female,6119,921,34,393.08,2540.95,15.06,3.75,546.42,11.56,6.46,57.0,421.4,9.2,466.38
C4830,Instagram_Stories,Social,2024-11-15,November,Q4,Millennials (25-34),Mobile,Central,Male,1588,446,38,443.24,12792.4,28.11,8.66,2786.11,11.66,28.86,48.0,74.8,7.6,640.94
C8106,LinkedIn_B2B,Social,2024-11-15,November,Q4,Gen X (35-44),Tablet,South,Non-binary,10788,1626,129,5137.18,23241.1,15.08,7.94,352.41,39.82,4.52,22.0,108.1,2.6,5276.94
C1796,Email_Newsletter,Email,2024-11-15,November,Q4,Seniors (45+),Tablet,East,Non-binary,29413,6392,405,714.17,100976.24,21.73,6.35,14038.96,1.76,141.39,66.0,595.2,2.5,961.19
C1447,Facebook_Social,Social,2024-11-15,November,Q4,Young Adults (18-24),Tablet,East,Non-binary,19718,2706,129,2361.64,50693.14,13.73,4.79,2046.52,18.31,21.47,32.0,378.9,4.9,2445.51
C4765,YouTube_Video_Ads,Video,2024-11-16,November,Q4,Gen X (35-44),Desktop,North,Non-binary,530,21,0,8.81,0.0,4.06,2.18,-100.0,0.0,0.0,72.0,36.2,1.1,11.03
C5953,Facebook_Social,Social,2024-11-16,November,Q4,Young Adults (18-24),Desktop,East,Female,31028,7562,414,6981.11,162133.75,24.37,5.48,2222.46,16.86,23.22,49.0,546.0,1.7,7647.99
C2083,Instagram_Stories,Social,2024-11-16,November,Q4,Seniors (45+),Tablet,South,Female,9682,3375,235,3998.14,36233.81,34.86,6.99,806.27,17.01,9.06,56.0,143.4,2.2,4718.26
C1591,Email_Newsletter,Email,2024-11-16,November,Q4,Young Adults (18-24),Tablet,Central,Female,4222,519,42,47.34,14886.24,12.31,8.22,31345.37,1.13,314.45,61.0,226.8,7.9,62.19
C7774,Retargeting_Display,Display,2024-11-16,November,Q4,Young Adults (18-24),Tablet,South,Male,16039,7386,1025,3935.13,292273.31,46.05,13.88,7327.28,3.84,74.27,20.0,92.6,4.2,4099.62
C7114,Email_Newsletter,Email,2024-11-16,November,Q4,Seniors (45+),Mobile,East,Female,27795,6091,604,565.22,70416.71,21.92,9.93,12358.28,0.94,124.58,45.0,379.8,3.2,650.2
C2932,Instagram_Stories,Social,2024-11-16,November,Q4,Young Adults (18-24),Mobile,North,Female,14181,4389,287,4758.85,56979.88,30.96,6.56,1097.35,16.58,11.97,29.0,273.1,5.8,4812.4
C7121,Instagram_Stories,Social,2024-11-16,November,Q4,Seniors (45+),Desktop,Central,Non-binary,5356,1248,110,1303.29,13892.12,23.31,8.86,965.93,11.85,10.66,34.0,72.3,3.7,1863.46
C2072,Google_Search_Ads,Search,2024-11-16,November,Q4,Millennials (25-34),Tablet,Central,Male,7640,2512,267,4468.31,40102.85,32.88,10.64,797.49,16.74,8.97,34.0,397.8,6.9,6310.41
